names,scores,logfoldchanges,pvals,pvals_adj
AL451166.1,-0.5700899,-0.09870499,0.5686167421818762,1.0
AC130324.3,-0.5701334,-0.5516803,0.5685872310082246,1.0
TMEM74B,-0.5704254,-0.53767717,0.5683892001960951,1.0
LINC01356,-0.5711548,-0.3963396,0.5678947410186028,1.0
AC018752.1,-0.5715847,-0.24302272,0.5676033582674396,1.0
ALAS2,-0.5723187,-0.76483506,0.5671061168598377,1.0
TACO1,-0.5726071,-0.22556175,0.566910766382329,1.0
AC062021.1,-0.5728244,-0.6162721,0.5667635650904512,1.0
AC115284.4,-0.5734554,-0.38870832,0.5663363931725846,1.0
ZNF283,-0.57362247,-0.16472043,0.5662233083531253,1.0
C4BPA,-0.5738831,-0.6876141,0.5660468798520393,1.0
PRPH,-0.5744135,-0.6820512,0.5656880252402734,1.0
PRRG4,-0.57452387,-0.37865317,0.5656133507602557,1.0
AP001469.3,-0.5748548,-0.50052613,0.565389490740539,1.0
SLFN12L,-0.57589954,-0.17815715,0.5646830854513191,1.0
AL049869.3,-0.57606024,-0.06446555,0.5645744765468529,1.0
MIPEP,-0.57607716,-0.16710865,0.5645630091126179,1.0
AC095056.1,-0.57643247,-1.5301007,0.5643228933011865,1.0
PCLAF,-0.5767185,-0.116790295,0.5641296223096892,1.0
AP006623.1,-0.5767423,-0.36553863,0.5641135740236759,1.0
MAP3K15,-0.5771898,-0.19739677,0.5638112600170144,1.0
LACTB2,-0.5772303,-0.08926579,0.5637838911042999,1.0
MPLKIP,-0.57786244,-0.06184506,0.5633569920142178,1.0
AC005225.3,-0.57871115,-0.07643514,0.5627840844186092,1.0
AC099520.2,-0.5788229,-3.2512898,0.5627086518845765,1.0
ISYNA1,-0.57883173,-0.046104588,0.5627027252493992,1.0
AC231533.1,-0.5791856,-0.12329302,0.5624639338617057,1.0
AC092944.1,-0.57937765,-0.16067065,0.5623343901481499,1.0
BOLL,-0.5794958,-0.88523614,0.5622546781025287,1.0
SULT1A3,-0.579507,-0.40705058,0.5622471380564559,1.0
STK35,-0.5795495,-0.13753481,0.5622184593988327,1.0
ESCO2,-0.5796671,-0.18578574,0.5621391591840095,1.0
C1QTNF6,-0.5797014,-0.17036606,0.5621160029250951,1.0
SP9,-0.57971615,-0.7400229,0.5621060404903745,1.0
UBAC2-AS1,-0.58061177,-0.33084926,0.5615021263734677,1.0
AC104066.4,-0.58077407,-0.26981455,0.5613927366987317,1.0
ETFDH,-0.58103496,-0.14790295,0.5612169006143664,1.0
FZD8,-0.5810449,-0.25192714,0.5612101744380025,1.0
TXNDC5,-0.5821717,-0.03013819,0.5604510400187601,1.0
AC092343.1,-0.5824571,-0.14057353,0.5602588139310002,1.0
ZNF646,-0.5831783,-0.2460688,0.5597732829930879,1.0
TFAP2C,-0.5832691,-0.56055975,0.5597121525490114,1.0
AC002094.4,-0.58327967,-0.5721164,0.5597050320704778,1.0
AC078820.1,-0.5833745,-1.2373155,0.5596412184224804,1.0
AC036214.4,-0.58384955,-0.12280052,0.5593215316143044,1.0
AC116362.1,-0.5838821,-0.12805003,0.5592996403409227,1.0
GALNS,-0.58410925,-0.28187412,0.5591468159217502,1.0
AC245452.1,-0.58465576,-0.1877827,0.5587792072146258,1.0
AOC2,-0.5846709,-0.37632033,0.5587690049954755,1.0
AC020917.2,-0.58500683,-0.30932167,0.5585431027288339,1.0
RFXAP,-0.5859418,-0.13647664,0.5579146221442594,1.0
AL442125.1,-0.58607274,-0.29108012,0.5578266301304959,1.0
HNRNPDL,-0.5869981,-0.024205275,0.5572049766637039,1.0
XRCC3,-0.5887682,-0.10115794,0.5560167839329693,1.0
CERK,-0.5892706,-0.09085117,0.5556797651729413,1.0
ZNF676,-0.5895187,-0.45103127,0.5555133679906001,1.0
COG8,-0.5898221,-0.13227846,0.5553099226135149,1.0
AL136038.5,-0.59068936,-0.06648887,0.5547285640998154,1.0
ERFL,-0.5911868,-0.84065354,0.5543952702627374,1.0
C11orf42,-0.59152055,-0.28099054,0.5541717026812198,1.0
NPIPB4,-0.5916317,-0.25867987,0.5540972345236278,1.0
SAPCD2,-0.59206486,-0.18409905,0.5538071629260285,1.0
C8orf48,-0.59228563,-0.47226462,0.5536593485957142,1.0
MEIOB,-0.5931437,-0.3326294,0.5530849808316802,1.0
HIST2H2AC,-0.5932489,-0.44995183,0.5530145911170612,1.0
TTK,-0.5932944,-0.24439846,0.5529841392431286,1.0
AC010680.3,-0.5943517,-0.5799396,0.5522768989460567,1.0
LEP,-0.594507,-1.1094218,0.5521730600183595,1.0
MRPS35,-0.5945543,-0.11200711,0.5521414297562575,1.0
ZGLP1,-0.5951002,-0.19449632,0.5517764782441874,1.0
TRPC3,-0.5951092,-0.3609699,0.5517704745485976,1.0
SELENOO,-0.5951322,-0.060789723,0.551755131916781,1.0
PTK6,-0.5957465,-0.35159504,0.5513445609362126,1.0
AC010336.3,-0.5957781,-0.7284809,0.5513234895461204,1.0
FOXF1,-0.5958421,-1.5695686,0.5512806811690665,1.0
Z99289.1,-0.5965276,-0.16935636,0.550822827166709,1.0
AP001783.1,-0.596532,-0.054853726,0.5508198945177596,1.0
ZNF559,-0.59660023,-0.106865466,0.5507743061447947,1.0
ZNF738,-0.5966236,-0.099491276,0.5507587105486836,1.0
VIT,-0.59678864,-0.5854136,0.5506484812069374,1.0
MRPL4,-0.59715796,-0.038249034,0.5504019373532716,1.0
OOEP,-0.5973314,-0.28773093,0.5502861471384641,1.0
AC073575.1,-0.5974725,-0.44226274,0.5501919515216345,1.0
AC008649.2,-0.5977699,-0.22857311,0.5499934605992494,1.0
DRC3,-0.59789526,-0.22740969,0.5499098119073302,1.0
PDCD2,-0.5980632,-0.11194508,0.5497978017425018,1.0
FANCE,-0.59875655,-0.23107672,0.5493352297104726,1.0
ATM,-0.5989041,-0.026216138,0.5492368547232156,1.0
ARSJ,-0.59921145,-0.09160875,0.5490318792927007,1.0
AC090376.1,-0.59921324,-0.49213088,0.5490306814952852,1.0
LINC02802,-0.5992422,-0.39651,0.5490113838257632,1.0
PKIG,-0.59942305,-0.10260471,0.5488908142423861,1.0
LAS1L,-0.59997016,-0.09072245,0.5485261242652202,1.0
ZNHIT3,-0.60018253,-0.13731107,0.5483845913380534,1.0
AC020908.3,-0.6002743,-0.56446946,0.5483234078757386,1.0
LINC02198,-0.60051966,-0.43076974,0.548159958166192,1.0
LRRC47,-0.60133165,-0.12036296,0.5476191100744201,1.0
AC010343.3,-0.6013386,-0.4458516,0.5476144579051776,1.0
LINC00640,-0.60138655,-0.23055223,0.5475825578425811,1.0
DYM,-0.6017093,-0.017838247,0.5473676551277371,1.0
AC060780.1,-0.60320574,-0.23093964,0.5463718334913277,1.0
RPS29,-0.6033049,-0.05336628,0.5463058490445887,1.0
AP000692.1,-0.60336125,-0.6121601,0.5462684109334381,1.0
MINDY4,-0.6041714,-0.20152797,0.5457296819951111,1.0
RANBP6,-0.6048321,-0.07067265,0.5452905588879593,1.0
PLA2G10,-0.6051876,-0.56876236,0.5450543540580358,1.0
EPB41L4A-AS1,-0.60531497,-0.041364845,0.5449697517740344,1.0
UBE3A,-0.6066425,-0.03552603,0.5440881813633758,1.0
RABEPK,-0.6081972,-0.1620471,0.5430566747106251,1.0
TUBGCP3,-0.6082637,-0.12780932,0.5430125968390989,1.0
NPAT,-0.6083246,-0.14469086,0.5429722267786004,1.0
SLC31A1,-0.60868543,-0.17850062,0.5427329490565264,1.0
AL009178.3,-0.6088212,-0.66419005,0.5426429688222025,1.0
AC022154.1,-0.60924995,-0.2955123,0.5423587859842784,1.0
AC113346.2,-0.60931283,-0.62758005,0.5423171173664276,1.0
ZNF543,-0.6100911,-0.117374115,0.5418014846720327,1.0
C11orf1,-0.6101258,-0.19348899,0.541778479324662,1.0
HMBS,-0.6101735,-0.1780143,0.5417468808203503,1.0
KRTAP5-AS1,-0.6105058,-0.26882526,0.5415267745064039,1.0
AC113386.1,-0.6105719,-0.12310943,0.5414830229560735,1.0
HOXA4,-0.6109262,-0.77136266,0.5412484337266372,1.0
AC105384.1,-0.6111041,-0.60861206,0.5411306956798395,1.0
AL355596.1,-0.6112402,-2.1836267,0.5410405838447996,1.0
TFAP2A-AS1,-0.61135375,-0.23251225,0.5409654083002229,1.0
LCT,-0.611414,-0.455076,0.540925510570855,1.0
TBP,-0.6115096,-0.13988253,0.5408622320887269,1.0
FGF17,-0.61172444,-0.62189,0.5407201001783171,1.0
AC245884.8,-0.61180305,-0.39895913,0.540668060264257,1.0
AC010173.1,-0.6118196,-0.25586691,0.5406570978605212,1.0
LINC01323,-0.611925,-3.4204664,0.5405873637253154,1.0
ZNF99,-0.6119975,-0.7497443,0.5405394241159996,1.0
DHX38,-0.6126404,-0.13453832,0.5401141357582735,1.0
CLOCK,-0.6129396,-0.060485575,0.5399162707084164,1.0
AC005100.2,-0.61412907,-1.2593566,0.5391300533671393,1.0
PIMREG,-0.61417216,-0.29650763,0.539101565580492,1.0
POLR1E,-0.6142646,-0.19194709,0.5390405040237382,1.0
PAF1,-0.6145686,-0.20985174,0.5388396715659034,1.0
BMP6,-0.6145905,-0.1713881,0.5388251677194931,1.0
N4BP2,-0.61477715,-0.0878346,0.5387018929275005,1.0
IL1B,-0.6148576,-0.4795637,0.5386487638760206,1.0
AC100793.4,-0.6148939,-0.6663931,0.5386247709721279,1.0
FAM122C,-0.61529714,-0.14798634,0.5383585120935894,1.0
AP001462.1,-0.6155301,-0.26175928,0.5382047183750269,1.0
IL16,-0.6161614,-0.36564207,0.5377879916141876,1.0
SMPD4,-0.6162077,-0.151033,0.5377574318822353,1.0
NOMO1,-0.6162269,-0.10680161,0.5377447867309819,1.0
LINC01915,-0.616275,-0.7222551,0.5377130427904546,1.0
HLA-DOA,-0.6175257,-0.6030504,0.5368880307799551,1.0
TLE6,-0.6179115,-0.5842555,0.5366336511240443,1.0
FLCN,-0.6180788,-0.17446736,0.5365233905284568,1.0
AC007216.3,-0.6181505,-0.30588564,0.5364761582715222,1.0
AC012615.1,-0.61821914,-0.047052257,0.5364309014700388,1.0
LINC00470,-0.6183299,-0.6158203,0.5363578894595162,1.0
ZFP41,-0.6188381,-0.18640491,0.5360230191840543,1.0
AL031714.1,-0.61905706,-0.57478744,0.5358787654290617,1.0
BCO2,-0.6191291,-0.30338836,0.5358312987789756,1.0
AF131215.2,-0.6199179,-0.1849747,0.535311802386019,1.0
GAL,-0.6200086,-0.4463098,0.5352521396579961,1.0
KIAA2012-AS1,-0.62051916,-0.5199018,0.5349160409556941,1.0
ZKSCAN7,-0.6209082,-0.13763821,0.5346600309589185,1.0
IFI27,-0.6211192,-0.028135283,0.5345212150691858,1.0
TEKT2,-0.6215364,-1.4057539,0.5342467887569001,1.0
MAST4-IT1,-0.62153774,-1.4921917,0.5342458697452375,1.0
ACRBP,-0.621727,-0.6624563,0.5341214166820365,1.0
AC027307.3,-0.6221178,-0.49655926,0.5338644175700065,1.0
AC022031.2,-0.6224627,-0.41849,0.5336376592223184,1.0
GSDMD,-0.6228701,-0.3200415,0.533369889874411,1.0
GOLGA6L4,-0.62389666,-0.46538046,0.5326954544491654,1.0
MTFR1,-0.6255085,-0.10109916,0.5316373979940135,1.0
AL355304.1,-0.62563384,-0.71635556,0.5315551566555603,1.0
EEF1AKNMT,-0.62570685,-0.16417028,0.5315072291686047,1.0
TMEM11,-0.6266875,-0.1916984,0.5308640868217304,1.0
CSRP3-AS1,-0.62852186,-0.5123725,0.5296621196121769,1.0
UNC45A,-0.6296397,-0.13687703,0.5289303702367701,1.0
ZNF841,-0.63102514,-0.14238833,0.5280241075878691,1.0
KLHL14,-0.6320399,-1.1035025,0.5273608095026681,1.0
OR6C65,-0.63246363,-4.363027,0.5270839523059194,1.0
PROSER3,-0.6326607,-0.09907659,0.5269552644011176,1.0
DIMT1,-0.6328904,-0.07226529,0.5268052139613434,1.0
NKD2,-0.6329978,0.14005522,0.5267350849211074,1.0
METTL11B,-0.6333842,-1.0699128,0.5264827641017304,1.0
EMILIN1,-0.6334106,-0.2802425,0.5264655626579113,1.0
TNFRSF11B,-0.63345927,-0.6724999,0.5264337668054138,1.0
PHKA1-AS1,-0.63552696,-0.23541395,0.5250847819214325,1.0
EDAR,-0.6363521,-0.8984869,0.5245469324654393,1.0
CPXM2,-0.6366252,-0.53291935,0.5243690125170576,1.0
MT-ND4L,-0.6366599,-0.14749002,0.5243463845649753,1.0
FBXO6,-0.6367068,-0.2690029,0.5243158246192947,1.0
ZNF416,-0.63730925,-0.3285668,0.5239234380313257,1.0
GNA15,-0.6374192,-0.8192463,0.5238518157823946,1.0
AC125494.1,-0.6384793,-0.3115068,0.5231617180042891,1.0
EEF1AKMT4,-0.63907814,-0.3013481,0.5227721120059003,1.0
AL157912.1,-0.6394761,-0.11211705,0.522513236348939,1.0
ST3GAL6-AS1,-0.63963145,-0.13443865,0.5224122485668976,1.0
SCRT1,-0.63987595,-0.16394606,0.5222532585730033,1.0
MAPK14,-0.6400183,-0.1074645,0.5221607313587084,1.0
SENP3,-0.64038116,-0.13791199,0.5219248445702954,1.0
NPIPB15,-0.6404296,-0.13441819,0.5218933193002873,1.0
AC037459.2,-0.6406933,-0.41168424,0.5217219583190109,1.0
CBS,-0.6407081,-0.3495117,0.5217123598468829,1.0
AL133297.2,-0.64138454,-0.18186253,0.5212728731249643,1.0
EDN1,-0.6417524,-0.037815098,0.5210339522496242,1.0
PDK3,-0.64187497,-0.10876291,0.520954367693627,1.0
RNF152,-0.642082,-0.23599327,0.5208199695566501,1.0
AL512662.2,-0.64304066,-0.43611005,0.5201977201449945,1.0
ENKD1,-0.64324003,-0.34448817,0.5200683435424001,1.0
ZBTB39,-0.6432706,-0.26570734,0.520048530572965,1.0
PHF5A,-0.64401674,-0.057133228,0.5195645934785053,1.0
FAM226B,-0.6443536,-0.2898351,0.5193461341341147,1.0
LLPH,-0.6443688,-0.2988755,0.5193362994023922,1.0
AC015849.1,-0.64455986,-0.47358453,0.5192124676525719,1.0
B3GALT5-AS1,-0.6448822,-0.6653573,0.5190035280620228,1.0
KCNJ15,-0.64500254,-3.2954614,0.5189255264578583,1.0
AL021707.2,-0.64515847,-0.19818163,0.5188245085049265,1.0
NMRAL1,-0.6454135,-0.123294234,0.5186592283145994,1.0
AC107072.2,-0.6455443,-0.14101835,0.5185745295298785,1.0
AL355999.1,-0.64624727,-0.12073622,0.5181192183367606,1.0
AL590062.1,-0.6470283,-0.6721397,0.5176136026294262,1.0
OPRD1,-0.64741796,-0.33742306,0.5173614717307226,1.0
LINC01495,-0.6477216,-1.2808448,0.5171650552073994,1.0
CGREF1,-0.64887565,-0.05440122,0.5164187408702818,1.0
LINC02693,-0.6489154,-0.097762994,0.5163930647945791,1.0
SLC28A3,-0.64912295,-1.7878137,0.5162588890359969,1.0
SHPK,-0.6511737,-0.14402893,0.5149343593684558,1.0
CABP7,-0.65145934,-0.6044526,0.5147500142394124,1.0
RXYLT1,-0.6524943,-0.14269158,0.5140823564545625,1.0
AC010300.1,-0.65401745,-0.6001004,0.513100554085116,1.0
SNX31,-0.65419734,-0.20956849,0.5129846961719564,1.0
SBSPON,-0.65467477,-0.43172047,0.5126771794759419,1.0
LINC00222,-0.6547536,-0.59984213,0.5126264073263321,1.0
ADAM8,-0.65649235,-0.45380628,0.5115073873154737,1.0
PKD1L3,-0.65659934,-0.16980985,0.5114385741234917,1.0
ZNF579,-0.65699935,-0.19010982,0.5111813377756429,1.0
SNX4,-0.65795684,-0.115655236,0.5105658624906058,1.0
CFAP77,-0.6585193,-0.53976405,0.5102044819510634,1.0
POLE2,-0.65983653,-0.06773622,0.5093587494403253,1.0
DARS2,-0.66045207,-0.13009807,0.5089637536887327,1.0
ZNF48,-0.66192997,-0.35431877,0.5080161120897269,1.0
AF131215.5,-0.66287047,-0.2624352,0.507413503301846,1.0
ZC3H7B,-0.6630611,-0.10940807,0.5072914159183598,1.0
AC009230.1,-0.6632697,-1.740821,0.5071578405975188,1.0
AF235103.3,-0.66360366,-0.21836212,0.5069440307350881,1.0
RND1,-0.6638362,-0.5928902,0.5067951713936756,1.0
KTN1-AS1,-0.6642819,-0.12437895,0.5065099112403775,1.0
JAK3,-0.6643142,-0.4952721,0.506489219431514,1.0
FAM183A,-0.6645769,-2.773705,0.5063211468884175,1.0
TBX1,-0.66501164,-0.7915219,0.5060430487350491,1.0
ARHGEF19,-0.6650408,-0.88510215,0.5060244095847268,1.0
DYRK2,-0.6652294,-0.25226426,0.5059037745056734,1.0
ACAT1,-0.66546595,-0.14547247,0.5057525233370965,1.0
HSDL1,-0.66576993,-0.14033802,0.5055581654446757,1.0
BCKDHA,-0.66587335,-0.16177969,0.5054920697538599,1.0
MICAL1,-0.66666156,-0.18311946,0.5049883354142841,1.0
DHX36,-0.6671458,-0.055590563,0.504679006129546,1.0
C20orf203,-0.66745377,-0.38352054,0.5044823165251624,1.0
GPR183,-0.66872805,-0.32491064,0.5036689637836008,1.0
NPAP1,-0.6689975,-2.0547972,0.5034970559152301,1.0
AL627316.1,-0.6693736,-0.82662547,0.5032572007332827,1.0
AC011603.2,-0.6698311,-0.13809538,0.502965483787396,1.0
SMS,-0.6698674,-0.08955615,0.5029423233573533,1.0
TPRKB,-0.6717674,-0.1691979,0.5017317679721027,1.0
LINC01208,-0.6724708,-0.22508372,0.501284003462195,1.0
SLC4A9,-0.67326987,-0.21815442,0.5007756334100675,1.0
LINC00536,-0.6734207,-0.51141816,0.5006796541655331,1.0
AC105230.1,-0.67376864,-0.31239417,0.500458405851046,1.0
RSPH6A,-0.6737982,-1.327912,0.500439621807639,1.0
AL122014.1,-0.6740862,-0.28188753,0.5002564969800132,1.0
DHDDS,-0.67439604,-0.16379298,0.5000595791195763,1.0
AC090559.2,-0.6744084,-0.5984194,0.5000517134099658,1.0
VRK3,-0.6744507,-0.19239007,0.5000248182537654,1.0
IL1R2,-0.67472875,-1.3701746,0.4998481158723196,1.0
LRP5L,-0.67489165,-0.17093153,0.4997446214735599,1.0
NEUROD1,-0.6754727,-0.21793981,0.4993755080410205,1.0
CDH3,-0.6756503,-0.31564185,0.4992626853672184,1.0
ESPL1,-0.675813,-0.28471527,0.49915938209950406,1.0
CTTN,-0.676026,-0.12843645,0.49902415437464287,1.0
NPIPB12,-0.6762459,-0.6212311,0.49888451131309597,1.0
CCDC110,-0.67660046,-0.48098767,0.4986595041379993,1.0
LINC01804,-0.67723095,-2.2334323,0.49825941359165005,1.0
AC013640.1,-0.6775252,-0.09299117,0.49807278844050684,1.0
BIRC5,-0.6778252,-0.19114846,0.49788252986272985,1.0
TMEM39B,-0.6778719,-0.15334493,0.49785291224682626,1.0
MORF4L2-AS1,-0.6789965,-0.14849629,0.49714009435549367,1.0
FAM27C,-0.6791965,-0.1695526,0.49701337753963215,1.0
MND1,-0.68043244,-0.08028535,0.49623069508127593,1.0
AC134312.4,-0.68043804,-0.55046594,0.49622715731335143,1.0
TTC23L,-0.6804606,-0.31786424,0.4962128800295079,1.0
BX255923.2,-0.6806863,-1.3702805,0.49606999291633114,1.0
MTCP1,-0.6808013,-0.056114003,0.4959972312592973,1.0
AL645608.2,-0.6816967,-0.7366067,0.49543074426244416,1.0
BICDL1,-0.681757,-0.15338284,0.49539262046100063,1.0
DAXX,-0.6818348,-0.12329121,0.49534339005532424,1.0
LINC00378,-0.6822237,-0.2512721,0.4950975296146245,1.0
PXDN,-0.6825806,-0.08108021,0.4948719204455243,1.0
MAP6,-0.68258095,-0.20988645,0.49487166811704086,1.0
RBFADN,-0.68265784,-0.2954706,0.49482309616455256,1.0
NFKB1,-0.6835119,-0.12437032,0.49428342517793666,1.0
NXT1,-0.6835678,-0.13247181,0.49424812232544446,1.0
CARS-AS1,-0.68379056,-0.2428528,0.49410742864278623,1.0
ERICH2,-0.6838802,-0.38582805,0.4940508294335818,1.0
AL512634.1,-0.68530434,-0.487776,0.4931518845435158,1.0
MAP2K3,-0.6856475,-0.22649232,0.4929354372821102,1.0
PNO1,-0.6857311,-0.16294397,0.49288268676626745,1.0
AC023154.1,-0.68576384,-0.2281931,0.4928620406100772,1.0
LINC00355,-0.6862636,-1.0643681,0.49254686662192226,1.0
AP002852.1,-0.6862952,-0.3662647,0.4925269830701541,1.0
FAM117A,-0.6869573,-0.2857388,0.4921096536976334,1.0
LINC01918,-0.68722034,-0.6550632,0.49194388180067095,1.0
EHMT2,-0.68751097,-0.12814415,0.4917607877456023,1.0
POU3F4,-0.6875731,-0.11010388,0.49172168379752645,1.0
CCDC34,-0.68822175,-0.126849,0.4913131411219156,1.0
PRR34,-0.6889154,-0.36252546,0.49087651645530106,1.0
PARD6G-AS1,-0.68909544,-0.1703379,0.4907632166072726,1.0
PLCD4,-0.68912315,-0.3731041,0.49074575812445764,1.0
TBC1D25,-0.68974936,-0.13576901,0.49035183784207925,1.0
NIPSNAP1,-0.6913707,-0.07735996,0.48933260477609963,1.0
INTS4,-0.6915519,-0.153723,0.48921874444583335,1.0
LINC00339,-0.6915883,-0.30440077,0.489195923937786,1.0
CIAO3,-0.6916845,-0.15436865,0.48913548997753364,1.0
ZFP1,-0.6921356,-0.17628649,0.48885218106434447,1.0
RRNAD1,-0.6926001,-0.16271612,0.4885605655846743,1.0
TNS1,-0.6927981,-0.10205147,0.48843627843204995,1.0
AL049629.1,-0.6931442,-0.35756195,0.4882190674408099,1.0
AC010280.1,-0.6935737,-0.31302422,0.4879495677822806,1.0
AC009518.1,-0.6938881,-0.77150285,0.48775237796919635,1.0
AC063979.2,-0.69452864,-0.44436905,0.48735074465088646,1.0
CSPG4,-0.6949328,-0.30675563,0.4870973908061491,1.0
AC018761.2,-0.69528097,-0.6598744,0.4868792507453411,1.0
AC093916.1,-0.6955097,-0.63554573,0.48673593745118093,1.0
LINC01505,-0.69566536,-0.029551987,0.4866384074106249,1.0
GSR,-0.6960363,-0.110222824,0.48640612840281494,1.0
TTF1,-0.6962203,-0.13473794,0.4862908862635478,1.0
ELP2,-0.6963259,-0.10697447,0.4862247724394697,1.0
ZNF384,-0.69633406,-0.16264577,0.4862196485086211,1.0
AC016747.1,-0.696669,-0.29653043,0.48600996731960866,1.0
AP005328.1,-0.69689137,-1.905633,0.4858707900213135,1.0
ZFP36,-0.69820374,-0.18757378,0.4850497834929357,1.0
AC021086.1,-0.698389,-0.1373857,0.48493396660870103,1.0
PAX9,-0.698479,-3.6385305,0.4848776860109524,1.0
ZNF707,-0.6988944,-0.26723891,0.48461804243949136,1.0
ROBO4,-0.6994391,-0.30340204,0.48427766300284547,1.0
ADAMTS16,-0.69955903,-0.43379536,0.4842027196158185,1.0
AC097522.2,-0.7000361,-0.42931852,0.4839047540751418,1.0
CTIF,-0.70032895,-0.10455504,0.4837219098558735,1.0
AC110015.1,-0.70044947,-0.2377656,0.48364663928683926,1.0
PRPF4B,-0.70051855,-0.0805851,0.4836035235792212,1.0
CPXM1,-0.7005589,-0.23120204,0.48357835294548535,1.0
ZNF625,-0.70101136,-0.16358481,0.4832959174231073,1.0
AC019118.2,-0.70123994,-0.29485983,0.48315330097271125,1.0
AC021237.1,-0.7017541,-0.35016268,0.48283252865284243,1.0
LINC01162,-0.70196706,-1.2812636,0.4826996960591784,1.0
CDCA2,-0.70248705,-0.26205838,0.48237547873015085,1.0
PLUT,-0.7026186,-0.8407696,0.4822934785996009,1.0
RPS13,-0.7031206,-0.04693477,0.4819806039018294,1.0
ZKSCAN2,-0.7031683,-0.20733994,0.48195087721960483,1.0
SAMD14,-0.7032164,-0.32027572,0.4819209027882454,1.0
HSP90B1,-0.7037889,-0.04717252,0.4815642724585898,1.0
AC046143.1,-0.70396733,-0.24996561,0.48145313463000694,1.0
LAYN,-0.7041707,-0.23103724,0.4813264744205843,1.0
AC136604.2,-0.7043703,-0.20448554,0.4812021935188575,1.0
SFTA3,-0.7044643,-1.0158038,0.48114366326666447,1.0
HEPHL1,-0.7045318,-0.84486264,0.4811016630542434,1.0
RGN,-0.7046855,-0.28248867,0.481005989551189,1.0
AC007622.2,-0.7046943,-0.21723033,0.4810005228068206,1.0
AC004083.1,-0.7047248,-0.1527609,0.48098151370909603,1.0
IL5RA,-0.70474356,-1.12182,0.48096983511991387,1.0
ZNF444,-0.70525414,-0.15227355,0.4806520876920861,1.0
AC023469.1,-0.7056584,-1.0176862,0.4804006291208974,1.0
TOP3B,-0.7057534,-0.15568534,0.48034153124335344,1.0
AL355512.1,-0.70594597,-0.4872116,0.4802217336308755,1.0
LINC01562,-0.70647234,-0.5144114,0.4798944526638633,1.0
EIF3G,-0.7065252,-0.08715949,0.47986156995030693,1.0
ASAP1-IT2,-0.7065675,-0.22122055,0.4798352646642374,1.0
DNAAF5,-0.7071849,-0.121131435,0.47945156992175875,1.0
AL391261.2,-0.7079857,-0.23420443,0.4789541203570088,1.0
ARSE,-0.7088139,-0.4910551,0.4784399806683036,1.0
AL034417.3,-0.7091197,-0.37387872,0.4782502131123707,1.0
LPCAT3,-0.7100215,-0.108772464,0.4776908118665494,1.0
CNTNAP3B,-0.7110984,0.031113913,0.47702329297736,1.0
AC068189.1,-0.7121764,-0.4689886,0.47635554352617326,1.0
HIST1H1B,-0.7132826,-0.47263616,0.47567089435001897,1.0
AIRE,-0.7134838,-0.75152236,0.47554642578722295,1.0
AC107398.3,-0.71406984,0.13728109,0.4751839882193515,1.0
ZNF460-AS1,-0.7143509,-0.21205148,0.47501022999096065,1.0
AL161449.2,-0.7146016,-0.3562439,0.4748552591885574,1.0
MIRLET7BHG,-0.71506345,-0.1181858,0.4745698203846308,1.0
EPHA5-AS1,-0.71526426,-0.32199392,0.47444575667804845,1.0
AP000265.1,-0.7166711,-0.5754612,0.47357707061371346,1.0
NSMF,-0.7167619,-0.2238392,0.4735210206398107,1.0
TSPOAP1-AS1,-0.71765894,-0.16989145,0.47296761537583665,1.0
STYXL1,-0.7183721,-0.14582092,0.4725278790713747,1.0
FOXD3,-0.71959805,-0.96434385,0.4717724971918199,1.0
SLC66A1L,-0.7197963,-0.76185745,0.4716504343289337,1.0
IL3RA,-0.7203362,-0.14670984,0.4713180150638169,1.0
ADGRG1,-0.72048074,-0.098565154,0.47122906414484533,1.0
CYP4F3,-0.72097915,-1.4951353,0.470922352817561,1.0
AC064836.4,-0.7210454,-0.1567239,0.4708815809160234,1.0
GNAS-AS1,-0.7213909,-0.0025850062,0.47066903367614166,1.0
AC108471.2,-0.7217398,-0.17166786,0.47045445278223996,1.0
ARMCX4,-0.72188735,-0.081867956,0.4703637509069023,1.0
YJU2,-0.7219716,-0.18381952,0.47031196066333936,1.0
WDR45,-0.7221215,-0.08957739,0.4702198014556911,1.0
ACVR1B,-0.7224574,-0.15182748,0.47001330779511574,1.0
ZNF581,-0.723149,-0.37296394,0.46958833158429936,1.0
LRR1,-0.7246093,-0.1646916,0.4686917350477766,1.0
FRMPD1,-0.72495425,-0.37612608,0.46848010214945757,1.0
AP3M2,-0.7250121,-0.12011113,0.46844459023898666,1.0
TLCD3A,-0.7257329,-0.12838824,0.46800253055564955,1.0
ZNF322,-0.7258361,-0.16751744,0.4679392581793187,1.0
LINC01812,-0.7260507,-1.0454284,0.4678077108668178,1.0
TEX48,-0.726081,-0.20092146,0.46778911234222353,1.0
